nombre,latitud,longitud,dependencia,turno,nivel,foto_url,telefono,url,año,matricula_total,matricula_mujer,matricula_hombre,promovidos_total,promovidos_mujer,promovidos_hombre,reprobados_total,reprobados_mujer,reprobados_hombre,abandono_total,abandono_mujer,abandono_hombre
Loretto,-16.54532031777888,-68.07861949180938,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F1d54f608-62d4-4665-a58e-3dfb04e48767%2FCaptura_de_pantalla_2025-04-03_080014-8_0_28.png, ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730932,2021,0,0,0,0,0,0,0,0,0,0,0,0
Loretto,-16.54532031777888,-68.07861949180938,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F1d54f608-62d4-4665-a58e-3dfb04e48767%2FCaptura_de_pantalla_2025-04-03_080014-8_0_28.png, ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730932,2022,0,0,0,0,0,0,0,0,0,0,0,0
Loretto,-16.54532031777888,-68.07861949180938,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F1d54f608-62d4-4665-a58e-3dfb04e48767%2FCaptura_de_pantalla_2025-04-03_080014-8_0_28.png, ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730932,2023,495,227,268,493,226,267,2,1,1,0,0,0
Los Pinos,-16.541627792570267,-68.07642602570618,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F158eadac-0056-446b-9cdd-a5be28ad059d%2FCaptura_de_pantalla_2025-04-03_075518-7_55_43.png,2795063 2795675,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730364,2018,0,0,0,0,0,0,0,0,0,0,0,0
Los Pinos,-16.541627792570267,-68.07642602570618,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F158eadac-0056-446b-9cdd-a5be28ad059d%2FCaptura_de_pantalla_2025-04-03_075518-7_55_43.png,2795063 2795675,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730364,2019,883,387,496,849,374,475,23,4,19,11,9,2
Los Pinos,-16.541627792570267,-68.07642602570618,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F158eadac-0056-446b-9cdd-a5be28ad059d%2FCaptura_de_pantalla_2025-04-03_075518-7_55_43.png,2795063 2795675,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730364,2020,811,360,451,0,0,0,0,0,0,0,0,0
Los Pinos,-16.541627792570267,-68.07642602570618,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F158eadac-0056-446b-9cdd-a5be28ad059d%2FCaptura_de_pantalla_2025-04-03_075518-7_55_43.png,2795063 2795675,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730364,2021,697,315,382,684,315,369,9,0,9,4,0,4
Los Pinos,-16.541627792570267,-68.07642602570618,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F158eadac-0056-446b-9cdd-a5be28ad059d%2FCaptura_de_pantalla_2025-04-03_075518-7_55_43.png,2795063 2795675,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730364,2022,715,336,379,701,334,367,7,1,6,7,1,6
Los Pinos,-16.541627792570267,-68.07642602570618,privado,mañana,inicial primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F158eadac-0056-446b-9cdd-a5be28ad059d%2FCaptura_de_pantalla_2025-04-03_075518-7_55_43.png,2795063 2795675,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730364,2023,801,383,418,781,370,411,11,8,3,9,5,4
Julio Cesar Patiño B,-16.53812644647466,-68.07779309146791,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F721ead30-68cc-4164-84f6-379684097412%2FCaptura_de_pantalla_2025-04-03_082849-8_30_45.png,76240882 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730623,2018,0,0,0,0,0,0,0,0,0,0,0,0
Julio Cesar Patiño B,-16.53812644647466,-68.07779309146791,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F721ead30-68cc-4164-84f6-379684097412%2FCaptura_de_pantalla_2025-04-03_082849-8_30_45.png,76240882 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730623,2019,797,408,389,791,406,385,0,0,0,6,2,4
Julio Cesar Patiño B,-16.53812644647466,-68.07779309146791,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F721ead30-68cc-4164-84f6-379684097412%2FCaptura_de_pantalla_2025-04-03_082849-8_30_45.png,76240882 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730623,2020,774,410,364,0,0,0,0,0,0,0,0,0
Julio Cesar Patiño B,-16.53812644647466,-68.07779309146791,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F721ead30-68cc-4164-84f6-379684097412%2FCaptura_de_pantalla_2025-04-03_082849-8_30_45.png,76240882 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730623,2021,760,405,355,743,400,343,17,5,12,0,0,0
Julio Cesar Patiño B,-16.53812644647466,-68.07779309146791,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F721ead30-68cc-4164-84f6-379684097412%2FCaptura_de_pantalla_2025-04-03_082849-8_30_45.png,76240882 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730623,2022,755,406,349,745,403,342,10,3,7,0,0,0
Julio Cesar Patiño B,-16.53812644647466,-68.07779309146791,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F721ead30-68cc-4164-84f6-379684097412%2FCaptura_de_pantalla_2025-04-03_082849-8_30_45.png,76240882 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730623,2023,749,391,358,744,389,355,5,2,3,0,0,0
San Andres A,-16.538022276915484,-68.0710285634106,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fdf0196a2-7144-41aa-98ca-690c60ee378e%2FCaptura_de_pantalla_2025-04-03_083442-8_34_50.png,2793179 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730325,2018,0,0,0,0,0,0,0,0,0,0,0,0
San Andres A,-16.538022276915484,-68.0710285634106,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fdf0196a2-7144-41aa-98ca-690c60ee378e%2FCaptura_de_pantalla_2025-04-03_083442-8_34_50.png,2793179 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730325,2019,540,259,281,517,257,260,20,1,19,3,1,2
San Andres A,-16.538022276915484,-68.0710285634106,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fdf0196a2-7144-41aa-98ca-690c60ee378e%2FCaptura_de_pantalla_2025-04-03_083442-8_34_50.png,2793179 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730325,2020,528,247,281,0,0,0,0,0,0,0,0,0
San Andres A,-16.538022276915484,-68.0710285634106,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fdf0196a2-7144-41aa-98ca-690c60ee378e%2FCaptura_de_pantalla_2025-04-03_083442-8_34_50.png,2793179 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730325,2021,521,247,274,521,247,274,0,0,0,0,0,0
San Andres A,-16.538022276915484,-68.0710285634106,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fdf0196a2-7144-41aa-98ca-690c60ee378e%2FCaptura_de_pantalla_2025-04-03_083442-8_34_50.png,2793179 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730325,2022,532,260,272,528,259,269,1,0,1,3,1,2
San Andres A,-16.538022276915484,-68.0710285634106,fiscal,mañana,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fdf0196a2-7144-41aa-98ca-690c60ee378e%2FCaptura_de_pantalla_2025-04-03_083442-8_34_50.png,2793179 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730325,2023,542,277,265,538,276,262,3,1,2,1,0,1
Cumbre,-16.538584,-68.071073,privado,mañana,primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F7a41265f-1033-4a71-a39b-c592744faf1e%2FCaptura_de_pantalla_2025-04-03_083205-8_32_32.png,2770606 70577476,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730347,2018,0,0,0,0,0,0,0,0,0,0,0,0
Cumbre,-16.538584,-68.071073,privado,mañana,primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F7a41265f-1033-4a71-a39b-c592744faf1e%2FCaptura_de_pantalla_2025-04-03_083205-8_32_32.png,2770606 70577476,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730347,2019,347,0,347,345,0,345,0,0,0,2,0,2
Cumbre,-16.538584,-68.071073,privado,mañana,primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F7a41265f-1033-4a71-a39b-c592744faf1e%2FCaptura_de_pantalla_2025-04-03_083205-8_32_32.png,2770606 70577476,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730347,2020,345,0,345,0,0,0,0,0,0,0,0,0
Cumbre,-16.538584,-68.071073,privado,mañana,primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F7a41265f-1033-4a71-a39b-c592744faf1e%2FCaptura_de_pantalla_2025-04-03_083205-8_32_32.png,2770606 70577476,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730347,2021,339,0,339,337,0,337,2,0,2,0,0,0
Cumbre,-16.538584,-68.071073,privado,mañana,primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F7a41265f-1033-4a71-a39b-c592744faf1e%2FCaptura_de_pantalla_2025-04-03_083205-8_32_32.png,2770606 70577476,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730347,2022,323,0,323,322,0,322,0,0,0,1,0,1
Cumbre,-16.538584,-68.071073,privado,mañana,primaria secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F7a41265f-1033-4a71-a39b-c592744faf1e%2FCaptura_de_pantalla_2025-04-03_083205-8_32_32.png,2770606 70577476,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730347,2023,310,0,310,310,0,310,0,0,0,0,0,0
Jose Marti,-16.5013418,-68.1317216,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F80db7842-bd64-467a-a7fc-e9b9feaddbff%2FIMG-20250328-WA0004-19_52_29.jpg,77718099 72533811,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730404,2018,0,0,0,0,0,0,0,0,0,0,0,0
Jose Marti,-16.5013418,-68.1317216,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F80db7842-bd64-467a-a7fc-e9b9feaddbff%2FIMG-20250328-WA0004-19_52_29.jpg,77718099 72533811,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730404,2019,268,141,127,255,136,119,2,1,1,11,4,7
Jose Marti,-16.5013418,-68.1317216,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F80db7842-bd64-467a-a7fc-e9b9feaddbff%2FIMG-20250328-WA0004-19_52_29.jpg,77718099 72533811,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730404,2020,258,123,135,0,0,0,0,0,0,0,0,0
Jose Marti,-16.5013418,-68.1317216,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F80db7842-bd64-467a-a7fc-e9b9feaddbff%2FIMG-20250328-WA0004-19_52_29.jpg,77718099 72533811,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730404,2021,242,115,127,215,109,106,8,3,5,19,3,16
Jose Marti,-16.5013418,-68.1317216,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F80db7842-bd64-467a-a7fc-e9b9feaddbff%2FIMG-20250328-WA0004-19_52_29.jpg,77718099 72533811,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730404,2022,200,105,95,187,98,89,0,0,0,13,7,6
Jose Marti,-16.5013418,-68.1317216,fiscal,tarde,secundaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F80db7842-bd64-467a-a7fc-e9b9feaddbff%2FIMG-20250328-WA0004-19_52_29.jpg,77718099 72533811,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730404,2023,178,102,76,171,96,75,0,0,0,7,6,1
Republica De Argentina,-16.501600265503,-68.131828308105,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F490b52a1-418f-475d-ad31-e69e417468e8%2FIMG-20250328-WA0004-19_55_34.jpg,2368810 79683119,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730405,2018,0,0,0,0,0,0,0,0,0,0,0,0
Republica De Argentina,-16.501600265503,-68.131828308105,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F490b52a1-418f-475d-ad31-e69e417468e8%2FIMG-20250328-WA0004-19_55_34.jpg,2368810 79683119,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730405,2019,565,324,241,563,324,239,0,0,0,2,0,2
Republica De Argentina,-16.501600265503,-68.131828308105,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F490b52a1-418f-475d-ad31-e69e417468e8%2FIMG-20250328-WA0004-19_55_34.jpg,2368810 79683119,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730405,2020,551,318,233,0,0,0,0,0,0,0,0,0
Republica De Argentina,-16.501600265503,-68.131828308105,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F490b52a1-418f-475d-ad31-e69e417468e8%2FIMG-20250328-WA0004-19_55_34.jpg,2368810 79683119,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730405,2021,524,289,235,517,286,231,4,2,2,3,1,2
Republica De Argentina,-16.501600265503,-68.131828308105,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F490b52a1-418f-475d-ad31-e69e417468e8%2FIMG-20250328-WA0004-19_55_34.jpg,2368810 79683119,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730405,2022,499,283,216,499,283,216,0,0,0,0,0,0
Republica De Argentina,-16.501600265503,-68.131828308105,fiscal,mañana,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F490b52a1-418f-475d-ad31-e69e417468e8%2FIMG-20250328-WA0004-19_55_34.jpg,2368810 79683119,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730405,2023,499,277,222,493,276,217,5,1,4,1,0,1
San Andres B,-16.537977280054598,-68.0710198462307,fiscal,tarde,inicial primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fd51d9836-1d39-4930-be3e-b61906b2f209%2FCaptura_de_pantalla_2025-04-03_083442-8_34_59.png,2793179 71595065,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730326,2018,0,0,0,0,0,0,0,0,0,0,0,0
San Andres B,-16.537977280054598,-68.0710198462307,fiscal,tarde,inicial primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fd51d9836-1d39-4930-be3e-b61906b2f209%2FCaptura_de_pantalla_2025-04-03_083442-8_34_59.png,2793179 71595065,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730326,2019,542,275,267,541,275,266,0,0,0,1,0,1
San Andres B,-16.537977280054598,-68.0710198462307,fiscal,tarde,inicial primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fd51d9836-1d39-4930-be3e-b61906b2f209%2FCaptura_de_pantalla_2025-04-03_083442-8_34_59.png,2793179 71595065,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730326,2020,509,268,241,0,0,0,0,0,0,0,0,0
San Andres B,-16.537977280054598,-68.0710198462307,fiscal,tarde,inicial primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fd51d9836-1d39-4930-be3e-b61906b2f209%2FCaptura_de_pantalla_2025-04-03_083442-8_34_59.png,2793179 71595065,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730326,2021,537,276,261,535,275,260,0,0,0,2,1,1
San Andres B,-16.537977280054598,-68.0710198462307,fiscal,tarde,inicial primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fd51d9836-1d39-4930-be3e-b61906b2f209%2FCaptura_de_pantalla_2025-04-03_083442-8_34_59.png,2793179 71595065,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730326,2022,528,270,258,526,270,256,0,0,0,2,0,2
San Andres B,-16.537977280054598,-68.0710198462307,fiscal,tarde,inicial primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2Fd51d9836-1d39-4930-be3e-b61906b2f209%2FCaptura_de_pantalla_2025-04-03_083442-8_34_59.png,2793179 71595065,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730326,2023,520,269,251,520,269,251,0,0,0,0,0,0
Julio Cesar Patiño C,-16.53812644647466,-68.07779309146791,fiscal,tarde,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F5a83109f-7c7f-44d0-b5d2-c5aafc722037%2FCaptura_de_pantalla_2025-04-03_082849-8_29_55.png,2796358 78831567,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730624,2018,0,0,0,0,0,0,0,0,0,0,0,0
Julio Cesar Patiño C,-16.53812644647466,-68.07779309146791,fiscal,tarde,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F5a83109f-7c7f-44d0-b5d2-c5aafc722037%2FCaptura_de_pantalla_2025-04-03_082849-8_29_55.png,2796358 78831567,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730624,2019,739,365,374,733,365,368,1,0,1,5,0,5
Julio Cesar Patiño C,-16.53812644647466,-68.07779309146791,fiscal,tarde,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F5a83109f-7c7f-44d0-b5d2-c5aafc722037%2FCaptura_de_pantalla_2025-04-03_082849-8_29_55.png,2796358 78831567,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730624,2020,733,332,401,0,0,0,0,0,0,0,0,0
Julio Cesar Patiño C,-16.53812644647466,-68.07779309146791,fiscal,tarde,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F5a83109f-7c7f-44d0-b5d2-c5aafc722037%2FCaptura_de_pantalla_2025-04-03_082849-8_29_55.png,2796358 78831567,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730624,2021,717,324,393,673,309,364,24,9,15,20,6,14
Julio Cesar Patiño C,-16.53812644647466,-68.07779309146791,fiscal,tarde,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F5a83109f-7c7f-44d0-b5d2-c5aafc722037%2FCaptura_de_pantalla_2025-04-03_082849-8_29_55.png,2796358 78831567,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730624,2022,702,313,389,664,303,361,34,7,27,4,3,1
Julio Cesar Patiño C,-16.53812644647466,-68.07779309146791,fiscal,tarde,primaria,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F5a83109f-7c7f-44d0-b5d2-c5aafc722037%2FCaptura_de_pantalla_2025-04-03_082849-8_29_55.png,2796358 78831567,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730624,2023,719,318,401,696,308,388,15,6,9,8,4,4
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2018,0,0,0,0,0,0,0,0,0,0,0,0
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2019,219,127,92,219,127,92,0,0,0,0,0,0
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2020,237,127,110,0,0,0,0,0,0,0,0,0
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2021,219,100,119,218,100,118,0,0,0,1,0,1
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2022,190,87,103,190,87,103,0,0,0,0,0,0
Julio Cesar Patiño A,-16.537687924252044,-68.07778230649076,fiscal,mañana,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F9e2e561b-7f69-455f-b3e1-ad0d33fa5c4f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_32.png,71842234 ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730622,2023,206,99,107,206,99,107,0,0,0,0,0,0
Julio Cesar Patiño D,-16.537711664204696,-68.07775754209976,fiscal,tarde,inicial,https://kc.kobotoolbox.org/media/original?media_file=andreschirinos%2Fattachments%2F1da2d6884660450ca3ea71e7b896b29e%2F65e1da57-fef6-408e-8075-60e38d734b1f%2FCaptura_de_pantalla_2025-04-03_082849-8_29_24.png, ,https://seie.minedu.gob.bo/reportes/mapas_unidades_educativas/ficha/ver/80730625,2018,0,0,0,0,0,0,0,0,0,0,0,0
